order_id,product_id,add_to_cart_order,reordered
896716,43295,2,1
896716,8555,3,1
896716,21137,4,1
896716,13176,5,1
896716,37288,6,1
896716,26209,7,1
896716,23094,8,1
896716,29370,9,1
896716,32585,10,1
896716,42637,11,1
896716,38159,12,1
896716,38563,13,1
896716,4932,14,1
896716,39794,15,1
896716,46969,16,1
896716,43122,17,1
896716,260,18,1
896716,3952,19,1
896716,12953,20,1
896716,2480,21,1
896716,33636,22,1
896716,44765,23,1
896716,19057,24,1
896716,2855,25,1
896716,13984,26,1
896716,8277,27,1
896716,9561,28,0
896716,37029,29,0
896716,7673,30,0
896716,29398,31,0
896716,47209,32,0
897004,34126,1,1
897004,29662,2,0
897004,7010,3,0
897004,41556,4,0
897004,19049,5,1
897004,24964,6,0
897004,39812,7,1
897004,44987,8,1
897004,43712,9,0
897004,47526,10,0
897004,24852,11,1
897004,27845,12,1
897004,30949,13,1
897004,17949,14,1
897004,11130,15,1
897004,21903,16,0
897004,1025,17,0
897004,781,18,1
897004,39475,19,1
897004,19706,20,1
902574,36086,1,0
902574,30721,2,0
902574,9463,3,0
902574,17341,4,0
902574,29545,5,0
902574,24852,6,0
902574,19220,7,0
902574,2707,8,0
903033,47317,1,1
903033,8859,2,1
903033,19677,3,1
903033,16757,4,1
903033,46654,5,1
903033,2855,6,1
903033,30338,7,1
903033,46881,8,1
903033,40709,9,0
903033,13423,10,0
905481,45613,1,1
905481,5258,2,1
915749,6474,1,1
915749,4374,2,0
915749,1217,3,0
915749,33390,4,0
915749,35473,5,0
915749,36076,6,1
925299,41131,1,0
925299,46088,2,0
926752,6348,1,1
926752,5785,2,1
926752,28204,3,1
926752,13176,4,1
926752,30233,5,1
926752,17706,6,1
926752,34262,7,1
926752,28021,8,1
926752,5876,9,1
926752,36865,10,1
926752,25146,11,1
926752,29826,12,1
926752,47672,13,1
926752,16965,14,1
926752,7503,15,0
926752,43165,16,0
926752,43192,17,0
926752,8873,18,1
926752,46868,19,0
926752,40660,20,1
926752,26209,21,1
926752,16617,22,0
926752,19019,23,0
926752,22963,24,0
927430,30945,1,1
927430,30353,2,1
927430,47565,3,1
927430,16429,4,1
927430,19044,5,1
927430,13083,6,1
927430,3845,7,0
927430,15902,8,0
927430,16737,9,0
927430,43076,10,0
927430,23026,11,0
927430,16414,12,0
927631,35594,1,1
927631,11090,2,1
927631,47766,3,1
927631,13083,4,1
927631,33071,5,1
927631,21903,6,1
927631,27030,7,1
927631,6902,8,1
927631,46257,9,1
927631,44359,10,0
927631,13877,11,1
927631,28008,12,1
927631,31454,13,0
927631,7164,14,0
927640,7521,1,1
927640,40826,2,1
927640,25890,3,1
927640,20842,4,1
931741,36339,1,1
931741,40332,2,1
931741,41570,3,1
931741,29405,4,1
931741,389,5,0
931741,24184,6,1
931741,15290,7,1
931741,16797,8,0
931741,21408,9,1
931741,22890,10,0
931741,43465,11,0
931741,45815,12,1
935437,13176,1,1
935437,1940,2,1
935437,5450,3,1
952350,6184,1,1
954664,6618,1,1
954664,3334,2,0
954664,4595,3,0
954664,44799,4,1
961834,18761,1,0
961834,32299,2,0
961834,19068,3,1
961834,41593,4,0
961834,29487,5,0
961834,47145,6,0
961834,43772,7,0
961834,1213,8,0
961834,11456,9,1
961834,38395,10,0
964081,6184,1,1
964593,48437,1,1
964593,15539,2,1
964593,26620,3,1
964593,48192,4,1
966568,31338,1,0
966568,46616,2,1
966568,8997,3,1
966568,49416,4,0
966568,43248,5,1
966568,22113,6,0
966568,5646,7,1
966568,41290,8,1
966568,23375,9,1
966568,48720,10,0
967985,41007,1,0
967985,13829,2,0
967985,26634,3,0
967985,47209,4,0
967985,34969,5,0
967985,47141,6,0
967985,4799,7,0
967985,5697,8,0
973900,42736,1,1
973900,46979,2,1
973900,44987,3,1
973900,8174,4,0
973900,23537,5,0
973900,5876,6,0
973900,13780,7,0
973900,16462,8,1
973900,21938,9,1
973900,10749,10,1
973900,20632,11,1
981943,28476,1,1
981943,6402,2,1
981943,43713,3,1
981943,8277,4,0
981943,6615,5,1
981943,10312,6,0
994609,31477,1,1
994609,23190,2,1
994609,39409,3,1
994609,11193,4,1
994609,14084,5,1
995921,13166,1,0
995921,21903,2,0
995921,5805,3,1
995921,1356,4,0
995921,39468,5,0
995921,44426,6,0
995921,42345,7,0
995921,47049,8,0
995921,43713,9,0
995921,3269,10,0
995921,2855,11,0
995921,16437,12,0
995921,4540,13,0
995921,4137,14,0
995921,6383,15,1
995921,5456,16,0
998669,49478,1,1
998669,6767,2,1
998669,27510,3,1
998669,35921,4,1
998669,41844,5,0
998669,9755,6,0
998669,26980,7,0
998669,14298,8,0
998669,35169,9,1
998669,39190,10,0
998669,42834,11,1
998669,1813,12,0
1000737,4799,1,1
1000737,27156,2,1
1000737,2326,3,1
1000737,45007,4,1
1000737,43324,5,1
1000737,33125,6,1
1000737,47209,7,1
1000737,39121,8,1
1005382,21137,1,1
1005382,39928,2,0
1005382,21938,3,0
1005382,9839,4,0
1005382,10749,5,0
1005382,8518,6,0
1005382,31717,7,0
1005382,22856,8,1
1005382,11182,9,0
1005382,35939,10,0
1005382,3852,11,0
1005382,31343,12,0
1005382,44683,13,0
1005382,28199,14,0
1006852,42105,1,0
1006852,30204,2,0
1006852,8436,3,0
1006852,35221,4,0
1011257,47169,1,0
1011257,5445,2,0
1011257,15389,3,0
1011257,18465,4,1
1011257,24852,5,1
1011257,39097,6,1
1011257,43740,7,1
1011257,27554,8,1
1011257,14126,9,1
1011257,49273,10,1
1011257,46393,11,1
1011257,20632,12,0
1012034,27086,1,1
1012034,41658,2,0
1012034,10248,3,0
1012034,35939,4,0
1012034,18594,5,0
1012034,49533,6,0
1012034,35951,7,0
1012034,31506,8,1
1012034,18117,9,1
1012034,15727,10,0
1012034,23622,11,1
1012034,29405,12,1
1012034,1560,13,0
1012034,12589,14,0
1012034,27845,15,1
1012034,44008,16,0
1017596,28204,1,1
1017596,42445,2,1
1017596,25767,3,1
1017596,13702,4,1
1017596,43086,5,1
1017596,1463,6,1
1017596,16759,7,1
1017596,13176,8,1
1017596,29307,9,1
1017596,3057,10,1
1017596,9885,11,0
1017596,8021,12,0
1017596,49329,13,0
1017852,7673,1,1
1017852,40545,2,1
1017852,12845,3,1
1017852,33731,4,1
1017852,2846,5,1
1017852,28849,6,1
1017852,44422,7,1
1017852,32433,8,0
1017852,6649,9,1
1017852,42736,10,1
1017852,44372,11,1
1017852,22504,12,1
1017852,19906,13,1
1017852,5337,14,1
1017852,47875,15,1
1017852,39619,16,1
1017852,30720,17,0
1017852,49075,18,0
1029695,25659,1,1
1029695,47734,2,1
1029695,48775,3,0
1029695,44359,4,1
1029695,39121,5,0
1031105,27596,1,1
1031105,17355,2,1
1031105,46847,3,1
1031105,31915,4,1
1031105,4476,5,1
1031105,35140,6,1
1031105,40268,7,1
1031105,1402,8,1
1031105,47626,9,1
1031392,21903,1,1
1031392,22260,2,1
1034616,33079,1,0
1034616,8460,2,1
1043559,47209,1,1
1043559,46969,2,1
1043559,13535,3,1
1043559,16490,4,1
1043559,4294,5,1
1045566,36011,1,1
1045566,41213,2,1
1045566,11140,3,1
1045566,44548,4,1
1045566,30440,5,1
1045566,38277,6,1
1045566,26315,7,1
1045566,27966,8,1
1045566,17828,9,1
1045566,18070,10,1
1045566,31766,11,1
1045566,22963,12,1
1045566,12211,13,1
1045566,46720,14,1
1045566,7948,15,1
1045566,18739,16,1
1045566,10132,17,1
1045566,22035,18,1
1045566,6101,19,1
1045566,4037,20,1
1045566,46906,21,1
1048724,35121,1,1
1048724,40604,2,1
1048724,41665,3,0
1048724,23216,4,0
1048724,41774,5,0
1048724,37208,6,0
1048724,12674,7,0
1048724,20314,8,0
1048724,48157,9,0
1048724,38656,10,0
1052650,18382,1,0
1052650,28999,2,1
1052650,22000,3,0
1052650,35108,4,1
1052650,23579,5,1
1052650,23288,6,1
1052650,13338,7,1
1054035,47209,1,1
1054035,8277,2,1
1054035,13176,3,1
1054035,27750,4,0
1054035,5206,5,1
1054035,14904,6,1
1057429,42611,1,0
1057429,3829,2,0
1057429,18599,3,0
1057429,41238,4,0
1057429,13176,5,0
1057429,46906,6,0
1057429,28199,7,0
1057429,9387,8,0
1057429,34358,9,0
1057429,4605,10,0
1057429,35939,11,0
1057429,29662,12,0
1057429,30391,13,0
1057429,42789,14,0
1057429,3661,15,0
1057429,40174,16,0
1057429,24891,17,0
1057429,18465,18,0
1057429,42736,19,0
1057429,19625,20,0
1057429,30668,21,0
1057429,4193,22,0
1057429,47439,23,0
1057429,32691,24,1
1057429,3860,25,1
1057429,19660,26,0
1057429,18564,27,0
1057429,24363,28,0
1057429,24759,29,1
1057429,44014,30,0
1057429,15528,31,0
1057429,47591,32,0
1057429,19503,33,0
1057429,46965,34,0
1057429,33290,35,0
1057429,33438,36,0
1057429,37103,37,0
1058520,7916,1,1
1058520,18224,2,1
1058520,20876,3,1
1058520,17730,4,1
1058862,8048,1,1
1058862,10441,2,1
1058862,44371,3,0
1058862,7131,4,0
1058862,33783,5,0
1062466,44632,1,1
1062466,21709,2,1
1062466,20119,3,1
1062466,24852,4,1
1062466,9387,5,1
1062466,6740,6,0
1068991,18531,1,1
1068991,42443,2,1
1068991,2210,3,0
1068991,28849,4,0
1068991,24852,5,1
1068991,24964,6,0
1070008,24489,1,1
1070008,4960,2,0
1070008,25256,3,1
1070008,19348,4,1
1070008,22035,5,1
1070008,15081,6,1
1070536,5337,1,0
1070536,11068,2,0
1070536,30967,3,0
1070536,43295,4,0
1070536,41793,5,0
1070536,48109,6,0
1070536,19508,7,0
1074893,14780,1,1
1074893,23594,2,1
1074893,2295,3,1
1074893,15290,4,1
1074893,47766,5,0
1074893,40516,6,0
1074893,26209,7,0
1074893,31717,8,0
1074893,8424,9,1
1074893,5991,10,0
1074893,45007,11,1
1074893,40706,12,1
1078281,14335,1,1
1078281,35752,2,1
1078281,44819,3,1
1078281,17341,4,1
1078281,25985,5,1
1081075,18610,1,1
1081075,37110,2,1
1081075,33741,3,1
1081075,26717,4,0
1081075,47209,5,1
1083203,10227,1,0
1083203,16869,2,0
1083203,881,3,0
1083203,11819,4,0
1087911,35221,1,1
1087911,10292,2,1
1087911,18176,3,0
1087911,38890,4,1
1087911,45374,5,1
1087911,7781,6,1
1087911,7649,7,1
1087911,11782,8,1
1087911,24852,9,1
1087911,32030,10,1
1087911,23909,11,1
1087911,38739,12,1
1087911,41678,13,1
1087911,27715,14,1
1087911,40763,15,1
1087911,4920,16,1
1087911,46886,17,1
1087911,4799,18,1
1087911,343,19,1
1087911,42768,20,1
1087911,23622,21,1
1087911,31717,22,1
1087911,48179,23,1
1087911,31035,24,1
1087911,23375,25,1
1087911,44514,26,1
1087911,37220,27,1
1087911,38400,28,1
1091248,20591,1,1
1091248,28848,2,1
1091248,8277,3,1
1091248,26221,4,1
1091248,46402,5,1
1092243,33812,1,0
1092243,47977,2,1
1092243,25985,3,0
1094816,19360,1,0
1094816,21019,2,1
1094816,31445,3,1
1094816,11807,4,0
1094816,31066,5,1
1094816,29474,6,0
1099551,11885,1,1
1099551,31651,2,1
1099551,30450,3,1
1101671,43961,1,1
1101671,6631,2,0
1101671,21240,3,0
1101671,42719,4,0
1101671,26586,5,0
1101671,2078,6,0
1101671,12315,7,1
1101671,389,8,0
1101671,22367,9,1
1101671,29047,10,0
1101671,7419,11,0
1101671,45763,12,0
1101671,26648,13,0
1101671,37646,14,0
1103328,13176,1,0
1103328,17948,2,0
1103328,24489,3,0
1103328,13730,4,0
1103328,19048,5,0
1103328,47209,6,0
1103328,46979,7,1
1103328,45143,8,0
1103328,19895,9,0
1103328,17461,10,0
1103328,43789,11,0
1103328,24964,12,1
1103328,38383,13,0
1103328,23375,14,1
1103328,27086,15,0
1103328,21863,16,0
1103328,48845,17,0
1103328,37524,18,0
1103328,6377,19,0
1106850,5134,1,0
1106850,31717,2,1
1106850,1999,3,1
1106850,25659,4,1
1106850,311,5,1
1106850,27966,6,1
1106850,16349,7,1
1106850,38293,8,0
1106850,28590,9,0
1106850,9839,10,1
1106850,19678,11,0
1106850,13988,12,0
1106850,9337,13,0
1107698,7500,1,0
1107698,17735,2,0
1107698,30305,3,1
1107698,4562,4,0
1107698,49585,5,0
1107698,43891,6,0
1107698,49533,7,0
1107698,21137,8,0
1107698,14704,9,0
1117146,31557,1,1
1117146,14971,2,1
1117146,24852,3,1
1117146,35951,4,1
1117146,39560,5,1
1117146,7156,6,1
1117146,14573,7,1
1117146,41427,8,1
1117146,22915,9,1
1117146,18471,10,1
1117146,8012,11,1
1117146,21267,12,1
1117146,16290,13,0
1117146,40749,14,0
1117146,4601,15,0
1117146,10132,16,1
1117146,42404,17,0
1117146,3599,18,0
1117146,14651,19,0
1117146,45066,20,0
1117146,26604,21,0
1117146,16797,22,0
1117146,12254,23,0
1124128,27086,1,0
1124128,32747,2,0
1124128,13174,3,0
1124128,18784,4,0
1124128,6715,5,0
1124128,5405,6,0
1124128,18362,7,0
1124128,21955,8,0
1124128,5876,9,0
1130853,42972,1,1
1130853,27548,2,1
1130853,33909,3,1
1130853,46175,4,1
1130853,217,5,1
1130853,15269,6,1
1130853,44487,7,1
1130853,35752,8,0
1130853,14159,9,0
1133228,31292,1,1
1133228,47626,2,1
1133228,10305,3,1
1133228,13198,4,1
1133228,5479,5,1
1133228,33787,6,1
1133228,24852,7,1
1133228,33754,8,1
1133228,40571,9,1
1133228,20995,10,1
1133228,4920,11,1
1133228,5322,12,1
1133228,18394,13,1
1133228,37646,14,1
1133228,16185,15,1
1133228,48395,16,1
1133228,34126,17,1
1133228,26209,18,0
1133228,48094,19,1
1133228,44422,20,1
1133228,21334,21,1
1133228,8955,22,0
1133228,44142,23,1
1133228,47630,24,0
1133228,18786,25,0
1137127,45007,1,0
1137127,21903,2,1
1149283,27966,1,1
1149283,47209,2,1
1149283,18078,3,1
1149283,21938,4,1
1149283,37642,5,1
1149283,48745,6,1
1149283,33195,7,1
1149283,46932,8,1
1149283,27142,9,1
1149283,46667,10,1
1149283,20127,11,1
1149283,48679,12,1
1149283,26638,13,1
1151851,9366,1,0
1151851,41273,2,1
1151851,28218,3,0
1151851,46572,4,1
1151851,49481,5,1
1151851,6141,6,0
1151851,38293,7,0
1151851,41483,8,0
1151851,6232,9,0
1151851,20920,10,0
1151851,11408,11,0
1151851,38797,12,0
1151851,23734,13,1
1151851,25500,14,0
1151851,40516,15,1
1151851,45,16,0
1151851,30021,17,0
1151851,44570,18,0
1151851,10463,19,1
1151851,22987,20,0
1154763,10831,1,1
1154763,29447,2,1
1154763,47209,3,0
1154763,20899,4,1
1154763,42579,5,0
1161493,18201,1,0
1161493,36086,2,0
1161493,22414,3,0
1161493,12381,4,1
1161493,9124,5,1
1161493,9065,6,1
1161493,34287,7,0
1161493,34650,8,0
1161493,20119,9,1
1165171,8859,1,0
1165171,19057,2,0
1165171,47626,3,0
1165171,18394,4,1
1165171,21616,5,0
1165171,15200,6,0
1165171,5025,7,0
1165171,36639,8,0
1165171,34622,9,0
1166316,38928,1,1
1166316,46061,2,1
1166316,12427,3,1
1166316,13575,4,1
1166316,37710,5,1
1172053,27086,1,1
1172053,32478,2,1
1172053,24852,3,1
1172245,481,1,0
1172245,49621,2,1
1172245,23054,3,0
1172245,21417,4,0
1172245,27344,5,1
1172245,16387,6,1
1172245,11512,7,1
1172245,49247,8,1
1172245,24852,9,1
1172245,31371,10,1
1172245,40826,11,0
1172998,1463,1,1
1172998,21137,2,1
1172998,42265,3,0
1172998,35951,4,0
1172998,33037,5,1
1172998,16185,6,1
1172998,19057,7,0
1172998,16521,8,0
1172998,22035,9,1
1172998,25122,10,0
1180023,13176,1,1
1180023,21903,2,0
1180023,20015,3,1
1180023,47900,4,0
1180023,35951,5,1
1180023,45123,6,0
1180023,14332,7,0
1180023,13874,8,0
1180023,44560,9,1
1180023,15040,10,1
1180023,19048,11,0
1180023,45066,12,1
1180023,7705,13,0
1180023,13107,14,0
1180023,162,15,1
1180023,22035,16,0
1180023,14858,17,0
1180023,23579,18,0
1180023,25199,19,1
1182695,19057,1,1
1182695,10749,2,1
1182695,38051,3,1
1182695,36695,4,1
1182695,16249,5,1
1182695,46782,6,1
1182695,21955,7,1
1184732,27966,1,1
1184732,13575,2,1
1184732,13176,3,1
1184732,39275,4,0
1186778,33129,1,0
1186778,4605,2,0
1186778,13733,3,0
1186778,29675,4,0
1186778,7042,5,0
1186778,8424,6,0
1190652,33198,1,1
1190652,20878,2,0
1190652,44787,3,1
1190652,41950,4,0
1190652,42450,5,1
1190652,46226,6,1
1190652,32689,7,1
1190652,24852,8,1
1190652,41787,9,1
1190652,37646,10,1
1190652,30020,11,1
1190652,26604,12,0
1190652,47766,13,1
1190652,7628,14,0
1190652,45007,15,0
1190652,24184,16,0
1190652,26717,17,1
1190652,21903,18,1
1190652,8193,19,0
1190652,32839,20,0
1190652,16797,21,0
1190652,1244,22,0
1190652,46906,23,1
1190652,31717,24,0
1190652,47740,25,0
1190652,14462,26,0
1190652,6586,27,0
1190652,26695,28,0
1190652,16525,29,0
1196173,5876,1,1
1196173,19702,2,1
1196173,29650,3,1
1196173,3523,4,1
1196173,39621,5,1
1196173,45955,6,1
1196173,35004,7,0
1196173,19048,8,0
1196173,12935,9,0
1196173,20583,10,1
1196173,10518,11,0
1196173,36696,12,0
1196173,47209,13,1
1196173,13984,14,1
1206397,30759,1,0
1206397,2040,2,0
1206397,1940,3,0
1206397,15872,4,0
1206397,36011,5,0
1210973,24535,1,0
1210973,22089,2,0
1210973,28842,3,0
1210973,5025,4,0
1210973,23341,5,0
1210973,19086,6,0
1210973,47788,7,0
1216502,11008,1,0
1216502,41581,2,0
1216502,13138,3,0
1216502,42222,4,0
1216502,24362,5,1
1216502,11292,6,0
1216502,25146,7,0
1216502,33065,8,1
1216502,6105,9,1
1216502,22849,10,0
1216502,3885,11,0
1216502,19003,12,0
1216502,10957,13,1
1216502,27652,14,1
1216502,41372,15,1
1218089,1511,1,0
1218089,26831,2,0
1218089,19840,3,0
1218089,28204,4,0
1218089,24852,5,0
1218089,47766,6,0
1218089,21376,7,0
1218089,20877,8,0
1218089,38533,9,0
1218089,21019,10,0
1218089,46979,11,0
1218089,26201,12,0
1218089,32338,13,0
1218089,16158,14,0
1218089,9216,15,0
1218089,29921,16,0
1218089,41674,17,0
1218089,1522,18,0
1218089,45200,19,0
1218089,16081,20,0
1218089,47435,21,0
1218089,23734,22,0
1218089,24382,23,0
1221211,20178,1,1
1221211,24852,2,1
1221211,44422,3,0
1221211,35168,4,0
1221211,28849,5,1
1221211,15349,6,0
1221211,47209,7,1
1221211,31717,8,1
1225122,24852,1,1
1225122,40706,2,1
1225122,30776,3,0
1225122,20794,4,0
1225122,45603,5,1
1225122,8736,6,0
1225122,5878,7,0
1225122,13249,8,1
1225122,21267,9,1
1225122,47209,10,1
1225122,35951,11,0
1225122,15727,12,0
1227118,24373,1,1
1227118,21137,2,1
1227118,34128,3,1
1227118,35968,4,1
1227118,43928,5,1
1227118,12745,6,0
1227118,41290,7,1
1227118,28842,8,1
1227118,28156,9,0
1227118,21903,10,0
1227118,24680,11,0
1227118,19384,12,0
1227118,20114,13,0
1227118,11686,14,1
1227118,11447,15,0
1227118,41999,16,0
1231416,49273,1,0
1231416,40001,2,0
1231416,14947,3,0
1231416,32740,4,0
1231416,18993,5,0
1231416,45448,6,0
1231416,20240,7,0
1231416,11707,8,0
1231416,46331,9,0
1231416,28289,10,0
1231416,21019,11,0
1231416,21903,12,0
1231416,24131,13,0
1231634,42828,1,0
1231634,5077,2,1
1231634,27086,3,1
1231634,5785,4,1
1231634,27966,5,1
1231634,24852,6,1
1231634,44910,7,1
1231634,38694,8,1
1231634,25965,9,1
1231634,29180,10,1
1233818,18465,1,1
1233818,4605,2,1
1233818,38650,3,0
1233818,36736,4,0
1233818,48697,5,0
1233818,27086,6,1
1233818,21497,7,0
1233818,29487,8,0
1233818,49683,9,0
1233818,32429,10,0
1240795,27104,1,0
1240795,12572,2,0
1240795,33768,3,0
1240795,10132,4,0
1240795,40706,5,1
1240795,31506,6,0
1240795,11140,7,1
1240795,38827,8,1
1240795,33509,9,0
1240795,27509,10,0
1240795,28824,11,0
1240795,46346,12,0
1240795,22594,13,0
1240795,26648,14,1
1240795,10292,15,0
1240795,38533,16,0
1240795,4163,17,0
1246848,16797,1,0
1246848,26131,2,1
1246848,8277,3,1
1246848,13870,4,1
1246848,39928,5,1
1246848,32959,6,1
1246848,9839,7,1
1246848,48136,8,0
1246848,47912,9,1
1246848,13995,10,1
1246848,35503,11,0
1246848,49655,12,1
1246848,45866,13,0
1246848,48679,14,1
1246848,37193,15,0
1246848,22947,16,0
1246848,8105,17,0
1246848,34029,18,0
1246848,18801,19,0
1246848,25308,20,0
1246848,19250,21,1
1246848,11104,22,0
1246848,43048,23,0
1246848,21847,24,0
1246956,4770,1,1
1246956,9175,2,0
1246956,14086,3,1
1248341,46226,1,1
1248341,33401,2,1
1248341,21137,3,1
1248341,24852,4,1
1248341,33754,5,1
1248341,17794,6,0
1248341,40706,7,0
1248341,26209,8,0
1248341,39275,9,0
1248341,21777,10,0
1248341,43294,11,0
1250640,13176,1,1
1250640,47209,2,1
1250640,21903,3,1
1250640,32655,4,0
1250640,6104,5,1
1250640,16589,6,1
1250640,11512,7,1
1250640,40198,8,1
1250640,4518,9,1
1250640,11777,10,1
1250640,9076,11,0
1250640,11782,12,1
1250640,26604,13,0
1252820,36854,1,0
1252820,35898,2,0
1252820,20877,3,1
1252820,27985,4,1
1252820,45190,5,1
1252820,26172,6,1
1252820,9192,7,0
1252820,28993,8,0
1252820,40781,9,1
1252820,14114,10,0
1252820,21243,11,0
1252820,19348,12,0
1252820,13542,13,1
1252820,22767,14,0
1252820,21553,15,0
1253100,32403,1,1
1253100,10473,2,1
1253100,6184,3,1
1253100,13575,4,1
1255939,19218,1,1
1255939,14093,2,0
1255939,31263,3,0
1255939,20937,4,0
1255939,27245,5,0
1269265,14947,1,1
1269265,42440,2,0
1269265,46979,3,1
1269265,37201,4,1
1269265,31040,5,1
1269265,12290,6,0
1269265,48464,7,0
1269265,46667,8,0
1269265,18902,9,1
1269265,27086,10,1
1274283,14992,1,1
1274283,10106,2,0
1274283,32578,3,1
1283951,15134,1,1
1283951,9547,2,1
1283951,30057,3,1
1283951,24713,4,1
1293154,35951,1,1
1293154,13176,2,1
1293154,40731,3,1
1293154,45066,4,1
1293154,36070,5,0
1293154,42265,6,1
1293154,46979,7,0
1293154,20842,8,0
1293894,20588,1,0
1293894,48697,2,1
1293894,25890,3,1
1295865,13176,1,0
1295865,35803,2,0
1295865,19048,3,0
1295865,47209,4,0
1295865,27845,5,0
1295865,17708,6,0
1295865,35887,7,0
1295865,46847,8,0
1295865,24838,9,0
1295865,18362,10,0
1295865,29142,11,0
1295865,38419,12,0
1295865,20392,13,0
1295865,19678,14,0
1295865,23944,15,0
1295865,12207,16,0
1295865,22035,17,0
1295865,3466,18,0
1295865,45578,19,0
1299068,9866,1,1
1299068,18818,2,1
1299068,4363,3,1
1306653,22063,1,0
1306653,39236,2,0
1306653,19660,3,1
1306653,26410,4,1
1306653,1240,5,0
1306653,35168,6,0
1306653,23765,7,0
1308251,23165,1,0
1308251,27744,2,1
1308251,36389,3,0
1308251,17794,4,0
1308251,44359,5,1
1308251,49401,6,0
1308251,31720,7,0
1308251,34126,8,1
1310165,32151,1,1
1310165,40156,2,1
1310165,46069,3,1
1310165,1862,4,1
1310165,37410,5,1
1310165,32655,6,0
1310165,40965,7,0
1310165,4421,8,0
1310165,48197,9,0
1310165,23334,10,0
1310165,46565,11,0
1315285,19660,1,1
1315285,7598,2,1
1315285,39643,3,0
1315285,12900,4,1
1315285,45795,5,0
1315285,36709,6,1
1319062,13176,1,1
1319062,41276,2,1
1319062,32211,3,1
1319062,8048,4,1
1319062,6369,5,0
1332873,40287,1,0
1332873,42240,2,1
1332873,13619,3,0
1332873,32453,4,0
1332873,36316,5,1
1332873,41682,6,1
1332873,42972,7,1
1332873,10043,8,0
1332873,17900,9,0
1332873,41716,10,0
1332873,31564,11,0
1332873,6265,12,1
1332873,6423,13,1
1332873,47728,14,0
1332873,22720,15,0
1332873,3512,16,0
1332873,22999,17,0
1332873,25686,18,0
1332873,23734,19,1
1332873,20468,20,1
1332873,325,21,1
1332873,15950,22,1
1338457,34720,1,1
1338457,48745,2,1
1338457,12508,3,1
1338457,12638,4,1
1338457,48364,5,1
1338457,20114,6,1
1338457,31717,7,1
1338457,16083,8,1
1338457,47766,9,1
1338457,40706,10,1
1338457,30391,11,1
1344622,4945,1,1
1351590,17122,1,0
1351590,42265,2,0
1352911,10243,1,0
1352911,40516,2,0
1352911,21903,3,1
1352911,28985,4,0
1352911,39871,5,0
1352911,43369,6,1
1352911,39475,7,1
1352911,37646,8,1
1352911,32017,9,0
1352911,43129,10,0
1356601,35594,1,1
1356601,29574,2,1
1356601,35561,3,1
1356725,21195,1,1
1356725,47099,2,1
1356725,31553,3,1
1360436,34050,1,1
1360436,29244,2,1
1360436,10504,3,1
1360436,48857,4,1
1365093,25406,1,1
1365093,1743,2,1
1365093,30464,3,1
1365093,28582,4,1
1365093,1144,5,1
1365093,31501,6,1
1365093,44827,7,1
1365093,11149,8,1
1365093,13679,9,1
1365093,6448,10,1
1365093,31683,11,1
1365724,37646,1,0
1365724,35951,2,0
1366605,287,1,1
1366605,48183,2,1
1366605,22866,3,1
1366605,10573,4,0
1366605,46842,5,1
1366605,15902,6,1
1366605,12206,7,0
1366605,18346,8,0
1366605,11281,9,1
1366605,38400,10,1
1366605,8843,11,1
1366605,34160,12,1
1366605,28600,13,1
1366605,18104,14,1
1366605,41517,15,1
1366605,41545,16,0
1366605,7786,17,0
1366605,10054,18,0
1366605,37766,19,1
1366605,9076,20,0
1366605,22309,21,1
1370836,20995,1,1
1370836,2611,2,0
1370836,49215,3,1
1370836,30016,4,0
1370836,13176,5,1
1370836,35951,6,1
1370836,47209,7,1
1370836,32665,8,1
1370836,32398,9,1
1370836,39561,10,1
1378201,39275,1,0
1378201,31869,2,0
1378201,23484,3,1
1378201,44517,4,0
1384275,44799,1,0
1384275,19653,2,1
1384275,1322,3,1
1384275,6758,4,1
1384275,44359,5,1
1384275,42625,6,1
1384275,49217,7,1
1384275,40208,8,1
1384275,28842,9,1
1385304,8859,1,1
1385304,33198,2,1
1385304,162,3,1
1387876,48255,1,0
1387876,47485,2,0
1387876,24010,3,0
1387876,13176,4,0
1387876,35221,5,0
1387876,21709,6,0
1387876,44632,7,0
1387876,35819,8,0
1387876,23537,9,0
1387876,31506,10,0
1387876,13212,11,0
1387876,7746,12,0
1387876,46294,13,0
1387876,1640,14,1
1387876,22671,15,0
1387876,24964,16,0
1387876,37458,17,0
1387876,21903,18,0
1387876,4799,19,0
1387876,5818,20,0
1387876,36149,21,0
1387876,27642,22,0
1387876,34969,23,0
1393786,40672,1,1
1393786,1774,2,1
1400745,5077,1,1
1400745,13176,2,1
1400745,26443,3,1
1400745,20392,4,1
1400745,25256,5,1
1400745,44632,6,1
1400745,3957,7,1
1400745,5646,8,1
1400745,35221,9,1
1400745,21057,10,0
1400745,5240,11,0
1400745,23375,12,1
1400745,12206,13,0
1400745,4428,14,1
1400745,35951,15,1
1406085,33000,1,1
1406085,239,2,0
1406085,36431,3,1
1406085,22699,4,1
1406085,6155,5,0
1406085,4595,6,1
1406085,36147,7,0
1406376,46984,1,0
1406376,3583,2,0
1406376,22025,3,1
1406376,5550,4,1
1406376,45007,5,1
1406376,13629,6,1
1406376,1749,7,1
1406376,25931,8,1
1406376,47209,9,0
1406376,13176,10,0
1406376,32578,11,0
1406376,12039,12,1
1406376,19048,13,1
1406376,22825,14,1
1406376,9839,15,0
